id,description,image_url,image_web,title,width,height
jD8AxYDbNFZVDGD7vYIK,"Cartoon-style depiction of 'Investment Dojo' basketball court, Wall Street team in suits vs everyday people in basketball gear, vibrant and dynamic, detailed characters, expressive facial features, professional cartoon artwork, energetic and competitive atmosphere, vibrant colors, dynamic lighting, high quality, professional cartoon-style, detailed background",https://cdn.openart.ai/uploads/image_dg9NO2ID_1712939489268_raw.jpg,https://cdn.openart.ai/published/mfSAKVPbT1aU3AZ6ne0b/eps2X6mN_OpdR_512.webp,,1024,1024
jahHIClOCxM3SkgqSaGR,"Strawberries playing volleyball at sunset on the beach, vibrant red and green colors, sandy shore with palm trees, dynamic action poses, beach ball bouncing mid-air, warm and golden lighting, beach volleyball, juicy strawberries, tropical setting, sunset, action-packed, vibrant colors, beach scene, beach sports, tropical fruits, dynamic poses, fun atmosphere",https://cdn.openart.ai/uploads/image_ecB_3LPO_1720795407396_raw.jpg,https://cdn.openart.ai/published/HKmT4Z6zeG2NQf0lA8A8/zTPiW1MI_veei_512.webp,,1024,1024
7SxhdIUK4Gq9HROD8pV7,"Dragon Ball Z characters in Chinese wuxia setting, traditional ink painting style, vibrant colors, dynamic martial arts poses, mystical energy auras, detailed facial features, flowing traditional robes, high quality, ink painting, wuxia, vibrant colors, dynamic poses, energy auras, detailed features, traditional robes, epic battle scene, dramatic lighting",https://cdn.openart.ai/uploads/image_JcFHJoo2_1715580411436_raw.jpg,https://cdn.openart.ai/published/2qtF3g4taPD5k8vB73H4/qkBfdGHh_SX_4_512.webp,,1024,1024
BUEYl1z4xSRIvpl1s2QU,"Dragon Ball Z characters in Chinese wuxia setting, traditional ink painting style, vibrant colors, dynamic martial arts poses, mystical energy auras, detailed facial features, flowing traditional robes, high quality, ink painting, wuxia, vibrant colors, dynamic poses, energy auras, detailed features, traditional robes, epic battle scene, dramatic lighting",https://cdn.openart.ai/uploads/image_oxpcuLHK_1715580411520_raw.jpg,https://cdn.openart.ai/published/2qtF3g4taPD5k8vB73H4/F0PDvupT_SVQV_512.webp,,1024,1024
PvqsDWjPYEwEh21V3Qmz,"(The Fantastic Four), vibrant comic book style, dynamic superhero poses, bold colors, high-energy action scene, intricate superhero costumes, city skyline background, dramatic shadows, showcasing powers in action, (ultra-detailed), distinct personalities reflected in expressions, bright lighting, engaging and exciting atmosphere, exciting adventure theme.",https://cdn.openart.ai/uploads/upscaled/the-fantastic-four-vibrant-comic-book-style-dynamic-superhero-poses-bold-c...bright-lighting-engaging-and-exciting-atmosphere-exciting-adventure-theme_8EGFEB57_upscaled.jpg,https://cdn.openart.ai/published/quyTVURfplBP7wE8FJd2/_UgJvLAc_TDLH_512.webp,,1024,1024
VG1I2gYADNOvK514EcFo,"Group photo of World of Warcraft characters in animated art style, space jam basketball team, vibrant colors, dynamic poses, fantasy-themed basketball court, high-quality, detailed armor and weapons, cartoonish style, magical glow, epic team composition, fantasy sports, professional lighting, fantasy, vibrant colors, dynamic poses, basketball theme",https://cdn.openart.ai/uploads/upscaled/group-photo-of-world-of-warcraft-characters-in-animated-art-style-space-ja...ofessional-lighting-fantasy-vibrant-colors-dynamic-poses-basketball-theme_BMVV2Cx1_upscaled.jpg,https://cdn.openart.ai/published/ZKP1Z9dEWbIaJ1h0VZWY/Pekq2Djw_8-Wd_512.webp,,1024,1024
DJzu339BcGer1Kkvp28h,"Comic strip illustration of a thrilling superhero battle, dynamic action poses, bright and vibrant colors, ink and halftone style, detailed cityscape background, high energy, dramatic lighting, explosive sound effects, high contrast, action-packed, comic book, ink and halftone, vibrant colors, dynamic poses, detailed cityscape, dramatic lighting",https://cdn.openart.ai/uploads/image_MA7ox8Et_1714553194738_raw.jpg,https://cdn.openart.ai/published/Eb8kKVRSVNmrpwsB1rRO/T-HXrIRs_ApeJ_512.webp,,816,1024
z59xyj0bMxynTnoHxMnq,"Anime-style illustration of a spirited fighting tournament scene, barefoot combatants in red and blue corners, dynamic action poses, intense expressions, detailed anime eyes, dramatic lighting, high-quality, detailed, anime, martial arts, dynamic poses, intense expressions, dramatic lighting, spirited atmosphere, barefoot combatants, red vs blue",https://cdn.openart.ai/uploads/image_l5HBOA9W_1719601930544_raw.jpg,https://cdn.openart.ai/published/kopQofZy5swgv9eddi9a/Y4MwI0Fo_mlzb_512.webp,,1024,1024
8P6rGqcK7eBWcjfSZrP4,"Comic strip illustration of a thrilling superhero scene, dynamic action poses, bright and vibrant colors, ink and halftone style, detailed cityscape background, high energy, dramatic lighting, explosive sound effects, high contrast, action-packed, comic book, ink and halftone, vibrant colors, dynamic poses, detailed cityscape, dramatic lighting",https://cdn.openart.ai/uploads/image_PhnKQHHD_1714553400513_raw.jpg,https://cdn.openart.ai/published/Eb8kKVRSVNmrpwsB1rRO/7BAlJcE1_PDUK_512.webp,,816,1024
bFTztamLDvHh1QOyAxAo,"Comic strip-style pop art illustration of a vibrant cityscape, bold and contrasting colors, thick black outlines, dynamic characters in action, retro pop art style, halftone patterns, high quality, vibrant colors, comic book, pop art, cityscape, retro, dynamic characters, halftone patterns, vibrant colors, high contrast, action-packed",https://cdn.openart.ai/uploads/image_1dirPvSN_1714553069070_raw.jpg,https://cdn.openart.ai/published/Eb8kKVRSVNmrpwsB1rRO/X8kni5Jz_w_nK_512.webp,,816,1024
qLfrDVRuKvEBSXGE2ajW,"Kawaii, cute, cartoon illustration of a dreamy school classroom, pastel color palette, adorable and quirky school supplies, cute characters, dreamy and whimsical atmosphere, soft and gentle lighting, high quality, detailed, cartoon, adorable, school supplies, pastel colors, dreamy atmosphere, cute characters, whimsical, soft lighting",https://cdn.openart.ai/uploads/image_6XWk3x9A_1714486211115_raw.jpg,https://cdn.openart.ai/published/HHPsIjnZJB4Xo5X1zioM/Y--d4uPU_-cQn_512.webp,,1024,1024
3GgZqU5BpOm3Es4m6RDp,"Kawaii, cute, cartoon illustration of a dreamy school classroom, pastel color palette, adorable and quirky school supplies, cute characters, dreamy and whimsical atmosphere, soft and gentle lighting, high quality, detailed, cartoon, adorable, school supplies, pastel colors, dreamy atmosphere, cute characters, whimsical, soft lighting",https://cdn.openart.ai/uploads/image_cj9wR3Sg_1714486227931_raw.jpg,https://cdn.openart.ai/published/HHPsIjnZJB4Xo5X1zioM/XnaaH9zM_VPBD_512.webp,,1024,1024
LS1VIdPh8r6N74DNvsqh,"Kawaii, cute, cartoon illustration of a dreamy school classroom, pastel color palette, adorable and quirky school supplies, cute characters, dreamy and whimsical atmosphere, soft and gentle lighting, high quality, detailed, cartoon, adorable, school supplies, pastel colors, dreamy atmosphere, cute characters, whimsical, soft lighting",https://cdn.openart.ai/uploads/image_vAiE3Ujm_1714486168324_raw.jpg,https://cdn.openart.ai/published/HHPsIjnZJB4Xo5X1zioM/avXCiiQV_0aTH_512.webp,,1024,1024
M6imlAL1YqRgP9SSBB9p,"Kawaii, cute, cartoon illustration of a dreamy school classroom, pastel color palette, adorable and quirky school supplies, cute characters, dreamy and whimsical atmosphere, soft and gentle lighting, high quality, detailed, cartoon, adorable, school supplies, pastel colors, dreamy atmosphere, cute characters, whimsical, soft lighting",https://cdn.openart.ai/uploads/image_fBynB2V3_1714486227991_raw.jpg,https://cdn.openart.ai/published/HHPsIjnZJB4Xo5X1zioM/we1iqowM_iK0b_512.webp,,1024,1024
2H4WSV66LPZK9BBJSgb3,"Gundam Seed-inspired anime illustration of a starry sky, soaring birds, and mobile suits, vibrant colors, dynamic action poses, celestial mecha battles, detailed character designs, 4k, vivid colors, anime, mecha, celestial theme, dynamic poses, vibrant tones, detailed design, action-packed, high-tech, starry sky, futuristic setting",https://cdn.openart.ai/uploads/image_9VbVmKBT_1709478483194_raw.jpg,https://cdn.openart.ai/published/TKFxH7IL6VwmswqqeIFl/glx2-XEk_t1cF_512.webp,,1024,1024
FAxphmzZKOgPCcWBGF6k,"Modern Minimalism Cat: boho style, Vibrant and colorful watercolor illustration of a cat enjoying a glass of wine while sitting at a kitchen countertop bar in the house, fun and whimsical, dynamic poses, playful characters, bright and cheerful, vibrant colors, adorable, whimsical, dynamic poses, playful, professional, highres",https://cdn.openart.ai/uploads/image_ffNK_S7p_1713621955217_raw.jpg,https://cdn.openart.ai/published/u1C29dcphnJGicqq6o3u/OcBoG3Af_yfOP_512.webp,,1024,1024
6zKvaMNlkKFpbF1u1zGW,"Cartoon illustration of two cannabis characters smoking joints, one green and one purple, vibrant and colorful, cartoon style, relaxed and chill vibe, detailed smoke effects, 4k, vibrant colors, cartoon, relaxed mood, detailed characters, joint smoking, green and purple, high-quality animation, vibrant and colorful fun fun fun",https://cdn.openart.ai/uploads/image_uFK96owy_1705948906925_raw.jpg,https://cdn.openart.ai/published/9FuYqIu6Gt2Nsx5ch2fL/J4PSduoT_ihPx_512.webp,,640,640
NfYDRi6waUuo8P4E4xaZ,"Musical instruments as human-like cartoon characters, similar to Beauty and the Beast, vibrant colors, magical setting, detailed facial expressions, whimsical, fantasy, animated, musical instruments, anthropomorphic, enchanting lighting, high quality, vivid colors, fantasy style, cartoon characters, magical atmosphere",https://cdn.openart.ai/uploads/image_CgdU2lSy_1713335930756_raw.jpg,https://cdn.openart.ai/published/AyJt5f0AmEvB2ugSbUuy/VWlyD12l_aWo9_512.webp,,1024,1024
6FXdMz0HeA2JInaM8yvZ,"Cartoon poster style image of four individuals, June background, one person wearing a purple shirt, one wearing a teal shirt, one wearing a blue shirt, one wearing a tie-dye shirt, vibrant colors, detailed cartoon characters, scenic backdrop, high quality, vibrant colors, detailed characters, professional cartoon art",https://cdn.openart.ai/uploads/image_5BeprBcs_1716891557759_raw.jpg,https://cdn.openart.ai/published/7ZhC28vV3b0iVwsx5Igw/9Er1lVRC_rk9B_512.webp,,512,1024
kKnPAEGsP3WCkQ5yYj9i,"Jet Set Radio characters leading a riot, graffiti art style, vibrant and chaotic, urban setting, dynamic poses, spray-paint can in hand, colorful street art, high energy, dynamic movement, manga, graffiti art style, vibrant colors, urban, chaotic, dynamic poses, street art, high energy, colorful, manga",https://cdn.openart.ai/uploads/image_Wv0o7_Mr_1715226403872_raw.jpg,https://cdn.openart.ai/published/KQ040kUrQH9JzcLcjKyx/rDgyUTcp_aujK_512.webp,,1024,1024
cY80YbzgI0f43geWkK25,"Matisse style, Vibrant and colorful watercolor illustration of a cat stretching out from the ground trying to open a door from the lever handle, fun and whimsical, dynamic poses, playful characters, bright and cheerful, vibrant colors, adorable, whimsical, dynamic poses, playful, professional, highres",https://cdn.openart.ai/uploads/upscaled/matisse-style-vibrant-and-colorful-watercolor-illustration-of-a-cat-stretc...rant-colors-adorable-whimsical-dynamic-poses-playful-professional-highres_kl6nphgA_upscaled.jpg,https://cdn.openart.ai/published/u1C29dcphnJGicqq6o3u/4E4vwGWy_2SQT_512.webp,,768,768
QofrmV8IAMlWBQd5q6Vh,"Vibrant and colorful watercolor illustration of two cute cats relaxing and drinking a coffee while sitting at the kitchen island having a chat, fun and whimsical, dynamic poses, playful characters, bright and cheerful, vibrant colors, adorable, whimsical, dynamic poses, playful, professional, highres",https://cdn.openart.ai/uploads/upscaled/vibrant-and-colorful-watercolor-illustration-of-two-cute-cats-relaxing-and...rant-colors-adorable-whimsical-dynamic-poses-playful-professional-highres_s8Jnfa8p_upscaled.jpg,https://cdn.openart.ai/published/u1C29dcphnJGicqq6o3u/lyj48fK-_MTe__512.webp,,1024,1024
f3aqrxk3UKS5bvwUVBb3,"Vibrant and colorful watercolor illustration of a two cats relaxing and drinking a coffee while sitting at the kitchen island having a chat, fun and whimsical, dynamic poses, playful characters, bright and cheerful, vibrant colors, adorable, whimsical, dynamic poses, playful, professional, highres",https://cdn.openart.ai/uploads/upscaled/vibrant-and-colorful-watercolor-illustration-of-a-two-cats-relaxing-and-dr...rant-colors-adorable-whimsical-dynamic-poses-playful-professional-highres_c3zys_Dh_upscaled.jpg,https://cdn.openart.ai/published/u1C29dcphnJGicqq6o3u/b2TbeFyg_v2fX_512.webp,,1024,1024
EvekVkGtb4ljfF5v7nyX,"Vibrant and colorful watercolor illustration of a two cats relaxing and drinking a coffee while sitting at the kitchen island having a chat, fun and whimsical, dynamic poses, playful characters, bright and cheerful, vibrant colors, adorable, whimsical, dynamic poses, playful, professional, highres",https://cdn.openart.ai/uploads/image_Yn5-Q858_1725195144341_raw.jpg,https://cdn.openart.ai/published/vusAZqlMD01ptsrS5WDM/Y_RY0QNJ_8RTQ_512.webp,,1024,1024
HMjHK9oXeljzVX1Jf6cz,"Digitally painted illustration of Taekwondo numbers, dynamic and powerful poses, bold and vibrant colors, energetic movement, martial arts theme, high-res, action-packed, dynamic poses, martial arts, bold colors, energetic, digital painting, powerful, high quality",https://cdn.openart.ai/uploads/image_e_OzlscM_1707058467091_raw.jpg,https://cdn.openart.ai/published/bQqaFMMLfPkmrxj1mkQI/g5lyqCok_wRae_512.webp,,640,640
YER9STiPQItbY2EJrX2n,"Fuse the futuristic world of Star Wars with the visually captivating style of Japanese anime. Imagine your favorite Star Wars characters reimagined in an anime-inspired setting, complete with dynamic poses and expressive emotions",https://cdn.openart.ai/uploads/image_wcJI3mZ7_1714355613752_raw.jpg,https://cdn.openart.ai/published/0OaMd9wBW7ndgHE0Hxj5/7Fp4vxoU_IZ8__512.webp,,640,896
JMADGClw6cKXYIiZgwjX,"Goofy from Disney climbing a tree, cartoon illustration, vibrant and playful, exaggerated expressions, whimsical setting, high quality, detailed cartoon, vibrant colors, playful atmosphere, exaggerated poses, fun and lively",https://cdn.openart.ai/uploads/upscaled/goofy-from-disney-climbing-a-tree-cartoon-illustration-vibrant-and-playful...artoon-vibrant-colors-playful-atmosphere-exaggerated-poses-fun-and-lively_qxK8Ab66_upscaled.jpg,https://cdn.openart.ai/published/nz1Q6FpGp6jDwkRyNUZJ/iLMyD7eL_ypvr_512.webp,,1024,1024
KQIiHWat6J8Mfs3U0lk1,Realistic Pink scary werewolf fighting Andre the Giant in a WWE match dynamic action poses dramatic oil painting dramatic lighting pink fur giant insects with Giant Mountain Dew in background Ferocious,https://cdn.openart.ai/uploads/image_cmS3wecl_1706373464841_raw.jpg,https://cdn.openart.ai/published/BtgfRJ1cdly0BeLYpqV4/KchoEsS-_ZL04_512.webp,,1024,1024
0zrQ4BRWDy1oTX73MJtY,"a woman in holding buns and metaphorical chicken, asian-inspired, cartoon-inspired pop, drugcore, focus on joints/connections, in the style of asian-inspired, minimalist beauty, playful poses, poolcore",https://cdn.openart.ai/uploads/image_ciNcKMPv_1702570376174_raw.jpg,https://cdn.openart.ai/published/2ZKmOqkTt28Iu2Pzu4XN/-2PQ-A2M_b7d0_512.webp,,768,1024
nGXvbXvMWTmhizr4Dfi4,"a woman in holding buns and metaphorical chicken, asian-inspired, cartoon-inspired pop, drugcore, focus on joints/connections, in the style of asian-inspired, minimalist beauty, playful poses, poolcore",https://cdn.openart.ai/uploads/image_Ac8kf4Ng_1702570227955_raw.jpg,https://cdn.openart.ai/published/2ZKmOqkTt28Iu2Pzu4XN/gs9vG_9s_hAPl_512.webp,,768,1024
SWGmaRN9i4wAy0cJklxo,"Two men, stone age pickup truck, colorful, Dan Gordon style cartoon, Hanna-Barbera, Flintstones drawing, detailed characters, vibrant colors, cartoon, retro, vintage, professional, colorful lighting",https://cdn.openart.ai/uploads/image_Q6895joc_1713367858630_raw.jpg,https://cdn.openart.ai/published/YlIeK9ff2dY3mDHayrzH/oKoEcOno_Ru5n_512.webp,,1024,1024
AP1aJp5Nf9YwpR2DMAdy,"Two men, stone age pickup truck, colorful, Dan Gordon style cartoon, Hanna-Barbera, Flintstones drawing, detailed characters, vibrant colors, cartoon, retro, vintage, professional, colorful lighting",https://cdn.openart.ai/uploads/image_LLBYds2k_1713367889446_raw.jpg,https://cdn.openart.ai/published/YlIeK9ff2dY3mDHayrzH/FXmv94Wq_lbgX_512.webp,,1024,1024
pVaSe13J3hwHVnTRydCO,Character sheet for animation in side view and profile view with different poses: A Muslim girl wearing hijab and white wedding dress cartoon style,https://cdn.openart.ai/uploads/image_4Kgq7R2m_1715024305439_raw.jpg,https://cdn.openart.ai/published/zSHTT7kIDzsb7caVDIJV/W6TMKTBb_mypn_512.webp,,1024,1024
WXWkZrYH8joQ8gPr1S5g,Water moves in patterns forming images of cool cartoon characters dancing. Everything in the image should look like it is made of nothing but water.,https://cdn.openart.ai/uploads/image_kAQui-Cp_1719801503339_512.webp,,,1024,1024
tAxUmwJoSdgbyOW6ODS1,Water moves in patterns forming images of cool cartoon characters dancing. Everything in the image should look like it is made of nothing but water.,https://cdn.openart.ai/uploads/image_3r2bYaRk_1719801551999_raw.jpg,https://cdn.openart.ai/published/user_2hdlHl7KhnB5JllJsa8w2Kh0kPg/f-0U_jJu_uAQC_512.webp,,1024,1024
kffTvZ1GFoJLL9gTOb5L,"Beautiful baby Harry Potter cartoon characters, cute, girlish, high quality, detailed, cartoon, magical, soft pastel colors, gentle lighting",https://cdn.openart.ai/uploads/image_ksXQ9jlI_1708907297191_raw.jpg,https://cdn.openart.ai/published/aNxlLWYaBtzC6YJGRvyH/Rz4o2Ixt_xlO2_512.webp,,1024,1024
DKdZUuj9jT6via2YwNyO,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, happy small lying gecko in a desert",https://cdn.openart.ai/uploads/image_VuABjKiH_1719119089283_raw.jpg,https://cdn.openart.ai/published/ruveIhgZriS4X21llCVL/MtyBIQGY_pMDO_512.webp,,1024,1024
D9Nax9tZTr4nWSig7z5C,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, happy desert fox in a desert",https://cdn.openart.ai/uploads/image_ACP9JnAP_1719118949886_raw.jpg,https://cdn.openart.ai/published/ruveIhgZriS4X21llCVL/F_iy4ATn_zNtI_512.webp,,1024,1024
woZQl5FlO5RaiUGu18HC,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, happy baby camel in a desert",https://cdn.openart.ai/uploads/image_MDFa0tt8_1719118871165_raw.jpg,https://cdn.openart.ai/published/ruveIhgZriS4X21llCVL/JfRcGSY1_zO3w_512.webp,,1024,1024
P06lG6PFC2PJodX7toGo,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_foQDH_gO_1720422681353_raw.jpg,https://cdn.openart.ai/published/qfhZnoWUrnliZXcXGmnA/VbBey1ho_AfcY_512.webp,,1024,1024
VUq1azM30tW3PiFWSRuv,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_nsuz70gQ_1723302580520_raw.jpg,https://cdn.openart.ai/published/user_2kTL8FrxzF9aM5Wjt4WXFYJiTeS/TGGKgukp_4GUU_512.webp,,1024,1024
1FoLI3stmzgX0DlMgkJ1,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_oa8J2HDW_1720422681440_raw.jpg,https://cdn.openart.ai/published/qfhZnoWUrnliZXcXGmnA/zlV4JT_O_pryd_512.webp,,1024,1024
jeIzmUGNQFBcWJKglurV,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, traffic con",https://cdn.openart.ai/uploads/image_MapTmTCp_1719916788083_raw.jpg,https://cdn.openart.ai/published/nHJTYtLIWLOY1ZN9GNqh/ldO-f6eo_Ee8r_512.webp,,1024,1024
lSfnxKW5Z0cbuAjiDRS6,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_6vWyUqC1_1727850415516_raw.jpg,https://cdn.openart.ai/published/HJFHILLC0Dgk5HpW9wpY/2uP1KAt3_naC8_512.webp,,1024,1024
aCk3snVhlS4Ceu9FuLSk,"A western movie poster, GUNHAND, monument valley background, dust, wind, dramatic, action, multiple characters",https://cdn.openart.ai/uploads/image_UekWsr_9_1730821589090_raw.jpg,https://cdn.openart.ai/published/2Hr3exuGytnSZdKGMfS9/7E-VKP1j_g8jf_512.webp,,864,1024
x7ZXPVvYYkOIqRJjljgA,Take the drawing in pink of two characters looking over a city from the mountains and make it a pop cartoon,https://cdn.openart.ai/uploads/upscaled/take-the-drawing-in-pink-of-two-characters-looking-over-a-city-from-the-mountains-and-make-it-a-pop-cartoon_8ZK0TWfW_upscaled.jpg,https://cdn.openart.ai/published/FsprDZUfFTEn9l7gJeHU/RJS6gFhx_oxae_512.webp,,577,1024
067HJe89h6v7nFx61baJ,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,alpaca",https://cdn.openart.ai/uploads/image_Vwx_XamC_1715201752337_raw.jpg,https://cdn.openart.ai/published/r8qkP5YCpwnML9imVpGR/9Hu_BdHl_lPjJ_512.webp,,1024,1024
JkFJ7Z31G6u4cqdnSLGx,"nezuko, high quality, vibrant colors, detailed characters, dynamic action scenes, atmospheric lighting",https://cdn.openart.ai/uploads/image_yZkSviLW_1710696792100_raw.jpg,https://cdn.openart.ai/published/KJZvud0d841wAD2U7qIG/7M6EMz7O_fcT-_512.webp,,1024,1024
a8j1JXi8PLCiCoYzeZ6Y,"2D cartoon style, a bustling marketplace with various vendors, colorful stalls, and lively characters.",https://cdn.openart.ai/uploads/image_CeaOyvIn_1727182873430_raw.jpg,https://cdn.openart.ai/published/AsVPwMBZF5jFhWGeP9dn/qYdKgszq_ncwJ_512.webp,,1024,1024
Y4MIprsd7WOglS9gzgVB,"anime, high quality, vibrant colors, detailed characters, dynamic action scenes, atmospheric lighting",https://cdn.openart.ai/uploads/image_1hNC6lsp_1710696778373_raw.jpg,https://cdn.openart.ai/published/KJZvud0d841wAD2U7qIG/8D-TlkYw_-GKw_512.webp,,1024,1024
Rid0vlSsYTZwYKVIrQde,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters",https://cdn.openart.ai/uploads/image_wi0Dcvsr_1717771078524_raw.jpg,https://cdn.openart.ai/published/Ho5mm1QsaWyYYSPdoWjs/QlLB7se-_StkT_512.webp,,1024,1024
