id,description,image_url,image_web,title,width,height
fPni8pM3uxvVtG9wHLEt,"illustrations for a book-cover,flat design,simple shapes,vector,urban chic shades of gray with some blue highlights,2D, cute cartoon characters, grandma laughing with Alexa",https://cdn.openart.ai/uploads/image_bbZ__9Rd_1728822114488_raw.jpg,https://cdn.openart.ai/published/mrdbnX4cQsEWczHw6vuo/A-oomVbm_JgiF_512.webp,,1024,1024
ugn5r9ZLgOxuNSzHvKm8,"Moongirl ♉, black short curly hair, mesmerize eyes : ""Taurus ♉"" by Remy Craola ♉ 3d cartoon-style, chibi-style characters, The zodiac sign ♉ Taurus ♉. Art by Skottie Young",https://cdn.openart.ai/uploads/image_IK-3ukpH_1687103014385_raw.jpg,https://cdn.openart.ai/published/5EuI5tHzZkFOU2t5QZbd/KCkf5Ldn_7HjN_512.webp,,512,512
X0BlbxvkfOdnhhR3x6VL,"Moongirl ♉, black short curly hair, mesmerize eyes : ""Taurus ♉"" by Remy Craola ♉ 3d cartoon-style, chibi-style characters, The zodiac sign ♉ Taurus ♉. Art by Skottie Young",https://cdn.openart.ai/uploads/image_bdfebRMZ_1687102240446_raw.jpg,https://cdn.openart.ai/published/5EuI5tHzZkFOU2t5QZbd/vEtcfMvi_uulf_512.webp,,640,640
17H0YXqiQNu6vbpFJSH0,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters 😔 (Sad)😳 (Shocked)😫 (Tired)😤 (Frustrated)😕 (Confused)😭 (Crying)",https://cdn.openart.ai/uploads/image_XXXDnDf4_1719848418339_raw.jpg,https://cdn.openart.ai/published/9ZmBUoFz1kFP2Y90bZJB/TQVBQD2e_4YeV_512.webp,,1024,1024
O11Vz0zKnwlL91C9ZNRu,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, small black Cockapoo mix with tan around nose and paws sleeping",https://cdn.openart.ai/uploads/image_ifRQA_X2_1719051587627_raw.jpg,https://cdn.openart.ai/published/5XYXXLApJjBSdaRlyvJI/KI-bGZQv_QgZb_512.webp,,1024,1024
uscQztQGsUN0n1pILfOz,"a cartoon character is standing in the sand with other characters around him and a starfish on the beach, Chris LaBrooy, pop surrealism, android, a 3D render",https://cdn.openart.ai/uploads/image_3fBemyfl_1715302207251_raw.jpg,https://cdn.openart.ai/published/KOJ0qCSdkManfNuE5mnb/T_C98DcU_0Rdt_512.webp,,1024,1024
Td5Jly0HUtLRaY4SdCkq,"A cat with wings walking through a field of flowers,illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters",https://cdn.openart.ai/uploads/image_c9qBtshV_1713425747909_raw.jpg,https://cdn.openart.ai/published/p3MqmviTKIPt60u7omPF/g5YrhFK3_1s0d_512.webp,,1024,816
ekoK9sE2HjtEcnlvMuoP,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat on a windowsill looking out to the busy street",https://cdn.openart.ai/uploads/image_wKd9VsmQ_1722231540356_raw.jpg,https://cdn.openart.ai/published/8xV1UledKoBh9fZon5kd/FmXq9Ziv_ksaK_512.webp,,1024,1024
h19fnDpM8YvnpcSkTnLz,"a group of cartoon characters on a stage with a blue light behind them and a blue light behind them, Craola, neo-dada, promotional image, concept art",https://cdn.openart.ai/uploads/image_xxe4EMDO_1725893019215_raw.jpg,https://cdn.openart.ai/published/VT6nBq8wx0uEMO6N00Cr/nsO-9W9q_0r4C_512.webp,,1024,1024
WXWkZrYH8joQ8gPr1S5g,Water moves in patterns forming images of cool cartoon characters dancing. Everything in the image should look like it is made of nothing but water.,https://cdn.openart.ai/uploads/image_kAQui-Cp_1719801503339_512.webp,,,1024,1024
tAxUmwJoSdgbyOW6ODS1,Water moves in patterns forming images of cool cartoon characters dancing. Everything in the image should look like it is made of nothing but water.,https://cdn.openart.ai/uploads/image_3r2bYaRk_1719801551999_raw.jpg,https://cdn.openart.ai/published/user_2hdlHl7KhnB5JllJsa8w2Kh0kPg/f-0U_jJu_uAQC_512.webp,,1024,1024
WOz3DLtmLV37FqfbzaD6,"a group of cartoon characters standing in a room with a vault on the wall behind them, Dahlov Ipcar, lyco art, promotional image, concept art",https://cdn.openart.ai/uploads/upscaled/a-group-of-cartoon-characters-standing-in-a-room-with-a-vault-on-the-wall-behind-them-dahlov-ipcar-lyco-art-promotional-image-concept-art_PSfkeOvQ_upscaled.jpg,https://cdn.openart.ai/published/JBnz8mWdZZIOA67XGXjH/h-2TTj7x_OE4D_512.webp,,1024,544
7pfbFHvWsGYhVWxj87QC," intense fist fighting scene of a villain and a hero, background abandon city, hero wearing armor, villain wearing a suit",https://cdn.openart.ai/uploads/image_Qx1FYXVO_1718650157380_raw.jpg,https://cdn.openart.ai/published/VRUx7buWOi23hY6b2gSR/ijxRJHPk_aLea_512.webp,,1024,1024
3XGZ9YBaq0cpdVdpbHYn,"Villain Sprite, flat shading, minimalist",https://cdn.openart.ai/uploads/image_zct8FmxK_1714632669978_raw.jpg,https://cdn.openart.ai/published/Eb8kKVRSVNmrpwsB1rRO/2SSUYR1V_A0QB_512.webp,,816,1024
FzGmyX0ldobH8al8ckzB,1 villain records halloween style,https://cdn.openart.ai/uploads/image_d6EuOsyq_1713841224760_raw.jpg,https://cdn.openart.ai/published/wRIJHLXrlaSFvlUHHFQF/-gQaL1DB_zV82_512.webp,,1024,1024
ePb4KT696pBiVXHRovu1,Donald Trump Ultimate Villain,https://cdn.openart.ai/uploads/image_aZWoIa3h_1702933311226_raw.jpg,https://cdn.openart.ai/published/DmxqIE2MtklAioIA6YRc/-rhduH5v_ViFF_512.webp,,512,512
tp0h1HhRq72K3RlNWHh3,Toxic super villain,https://cdn.openart.ai/uploads/image_MGbzyua5_1726766599673_raw.jpg,https://cdn.openart.ai/published/CUhILZmNxsmP89DmtGms/71XsbmDh_Vivj_512.webp,,1024,1024
TEwxk5wwzF2N4jlJKEDB,Neon as a villain,https://cdn.openart.ai/uploads/image_8BP1Iqpd_1711928671977_raw.jpg,https://cdn.openart.ai/published/brkekLPFJt7XhEaBUz9t/kd8JRI-L_PGJ0_512.webp,,1024,1024
yCZbWguxyl7lAPG7xR1F,villain disney 1,https://cdn.openart.ai/uploads/image_IipCXTCN_1715368624705_raw.jpg,https://cdn.openart.ai/published/BRhAQO7LE02ZkscDD7P6/AqfQD282_OvJ4_512.webp,,1024,1024
owENQ6RW4oAloqvcshoB,movies villain,https://cdn.openart.ai/uploads/image_X0CagCB2_1715368322513_raw.jpg,https://cdn.openart.ai/published/BRhAQO7LE02ZkscDD7P6/cPDsaCpf_YChm_512.webp,,640,640
Rnouz899ATbtlC7IoDgN,movies villain,https://cdn.openart.ai/uploads/image_WwFfDzfK_1715368218248_raw.jpg,https://cdn.openart.ai/published/BRhAQO7LE02ZkscDD7P6/dFnpagme_LQ2J_512.webp,,640,640
