id,description,image_url,image_web,title,width,height
YWL8FOZPDAk0WLV6Yskh,"Playful cartoon character, working at a computer, surrounded by 3D printed objects and stickers, some of which are stuck to the character, vibrant and cheerful, high quality, cartoon style, vivid colors, comical expressions, 3D printed objects, vibrant and cheerful, playful, cartoon style, vivid colors, comical expressions, high quality",https://cdn.openart.ai/uploads/image_kFFBAMyT_1717525863153_raw.jpg,https://cdn.openart.ai/published/n9TE2KnAAcaqrvkYIATd/NSsI3YmK_osAn_512.webp,,1024,1024
veb0H4o0b7sn6UtlCbAy,"Character design sheet of a fit spandex girl, superhero theme, comic book style, vibrant and bold colors, dynamic poses, detailed anatomy, high contrast shading, 4k resolution, superhero, spandex costume, dynamic poses, vibrant colors, comic book style, detailed anatomy, high contrast shading, professional, dynamic lighting",https://cdn.openart.ai/uploads/image_ogiuEqLb_1712946271949_raw.jpg,https://cdn.openart.ai/published/AlbCkKOohzNb7iE1QhI9/bRtk6YOo_siB3_512.webp,,1024,1024
D0iKJEwIPXbbI4Pjwdv6,"Detailed digital painting of Alvin and the Chipmunks, realistic fur textures, lively and vibrant expressions, high-quality digital art, cartoon style, colorful and energetic, dynamic poses, studio lighting, joyful and playful atmosphere",https://cdn.openart.ai/uploads/image_-X8lCgvf_1710971029778_raw.jpg,https://cdn.openart.ai/published/thxchasQUa39JAsOi3XP/YQGNVSme__Ii2_512.webp,,1024,1024
0zrQ4BRWDy1oTX73MJtY,"a woman in holding buns and metaphorical chicken, asian-inspired, cartoon-inspired pop, drugcore, focus on joints/connections, in the style of asian-inspired, minimalist beauty, playful poses, poolcore",https://cdn.openart.ai/uploads/image_ciNcKMPv_1702570376174_raw.jpg,https://cdn.openart.ai/published/2ZKmOqkTt28Iu2Pzu4XN/-2PQ-A2M_b7d0_512.webp,,768,1024
nGXvbXvMWTmhizr4Dfi4,"a woman in holding buns and metaphorical chicken, asian-inspired, cartoon-inspired pop, drugcore, focus on joints/connections, in the style of asian-inspired, minimalist beauty, playful poses, poolcore",https://cdn.openart.ai/uploads/image_Ac8kf4Ng_1702570227955_raw.jpg,https://cdn.openart.ai/published/2ZKmOqkTt28Iu2Pzu4XN/gs9vG_9s_hAPl_512.webp,,768,1024
JnBLJyv104yycaCzi15Q,Simple Cartoon style of the internet MEME character PEPE. Dressed as the POPE. Sitting on the throne in the Vatican. CARTOON BACKGROUND,https://cdn.openart.ai/uploads/upscaled/simple-cartoon-style-of-the-internet-meme-character-pepe-dressed-as-the-pope-sitting-on-the-throne-in-the-vatican-cartoon-background_sx-a6X2x_upscaled.jpg,https://cdn.openart.ai/published/i1J7QaQTJ5x9hW6TNg0c/m7yk_abr_C0ll_512.webp,,1024,576
mnxLLOdmXKk8CwlfHSVE,Cartoon Graffitti character cyber punk gangster happy candy skull hip hop dj character spray bomb pastel,https://cdn.openart.ai/uploads/image_GnzvcTuw_1716507751486_raw.jpg,https://cdn.openart.ai/published/g9WAW4QAltgxiBZ57hXP/cNfFA1q-_Ewsq_512.webp,,1024,1024
ksIwVLVyvJnxHP2xs3e4,Coloring page Graffitti cartoon dj character revealing cleavage cyber punk gangster print,https://cdn.openart.ai/uploads/image_TXoZkJ4C_1714880844387_raw.jpg,https://cdn.openart.ai/published/wv17Ana4hO31ro1xSXnL/j786hXxa_Rbvh_512.webp,,1024,1024
gY8TYJ7umksxyWPW7vLo,Coloring page Graffitti cartoon dj character revealing cleavage cyber punk gangster print,https://cdn.openart.ai/uploads/image_W_SX8Kh1_1714881158506_raw.jpg,https://cdn.openart.ai/published/wv17Ana4hO31ro1xSXnL/z-2-rjml_VRny_512.webp,,1024,1024
vu681aeaIS4OvV0dXnRf,create a cartoon character for a company that grows microgreens and sprouts.,https://cdn.openart.ai/uploads/image_jQaIo9TK_1710501865397_raw.jpg,https://cdn.openart.ai/published/cE8Ken0T5mxNjAHkCEyp/knNr4M6D_hDJA_512.webp,,1024,1024
9R7mVX7wmWvLP8K5wYns,"Dedective cat, Yellow color, Green Eyes, Red bag, Cute cat. Cartoon character.",https://cdn.openart.ai/uploads/image_pRcK-zsH_1715547202744_raw.jpg,https://cdn.openart.ai/published/kr24d6rbeKTGpzSLynqx/0z5K5ed0_G8oX_512.webp,,1024,1024
4yPggsgIQQi6CToW8u07,Graffitti cartoon dj character revealing cleavage cyber punk gangster print,https://cdn.openart.ai/uploads/image_leKJzxH-_1714524061941_raw.jpg,https://cdn.openart.ai/published/wv17Ana4hO31ro1xSXnL/IB7OQ_Zh_nl2-_512.webp,,1024,1024
aUXQblhLaxKAWxW9r0Bf,"Superhero, vibrant cartoon style, heroic pose versus ugly villain character",https://cdn.openart.ai/uploads/image_-8qYS3Xa_1715537669576_raw.jpg,https://cdn.openart.ai/published/BBXdVJ8Vvpecaqy0pLlH/163O0fus_M6ED_512.webp,,1024,1024
viayExFbVpqJGwo4xeNT,Draw me medical doctor wearing doctor coat and eyeglasses cartoon character,https://cdn.openart.ai/uploads/image_5aMF_KFs_1720907639804_raw.jpg,https://cdn.openart.ai/published/RKQDr3o6ZrMiR0LyJJ6i/mox6OTpF_DYp__512.webp,,1024,1024
HVQ4xwBKlUhchDRIiJhg,Vintage princess cartoon like a Biblical character full body and the dress,https://cdn.openart.ai/uploads/image_FUCv0oLn_1712428240021_raw.jpg,https://cdn.openart.ai/published/FwO60zQue3MzFBQ9G0kU/AV6FQEdp_9kRZ_512.webp,,576,1024
96eswGYfjzmU11FG04is,a cartoon character for a microgreens company. retro disco funky sprout,https://cdn.openart.ai/uploads/image_f2sCbP2Z_1709735717302_raw.jpg,https://cdn.openart.ai/published/cE8Ken0T5mxNjAHkCEyp/3Vi2mJ5S_bx2Y_512.webp,,1024,1024
wZ99L05rYClkk6wk2ten,a cartoon character for a microgreens company. retro disco funky sprout,https://cdn.openart.ai/uploads/image_Yp42mqtN_1709735687420_raw.jpg,https://cdn.openart.ai/published/cE8Ken0T5mxNjAHkCEyp/Lu6BENB9_XYoa_512.webp,,1024,1024
owINCUcjXZ8bHGBEioBv,"casual-cartoon character, dress with a complete brazil carnival outfits",https://cdn.openart.ai/uploads/upscaled/casual-cartoon-character-dress-with-a-complete-brazil-carnival-outfits_7GjJzrOT_upscaled.jpg,https://cdn.openart.ai/published/IpnAWcu7z1Hz26gyt1aY/khXm5HkC_UV0V_512.webp,,1024,1024
9ENYg9byIZwY8Mq2TIco,Carrot Character Cartoon Icon Logo Sticker Isolated On White Background,https://cdn.openart.ai/uploads/upscaled/carrot-character-cartoon-icon-logo-sticker-isolated-on-white-background_3hKIXmwh_upscaled.jpg,https://cdn.openart.ai/published/RM44amvu6WYXc7OJlxtj/oA4Xvsrt_SXLM_512.webp,,1024,1024
ckgmA8cEbiVBi9j4eM4U,happy vintage character cartoon of brand walking with hipster clothes,https://cdn.openart.ai/uploads/image_vJXxf3TW_1725409445323_raw.jpg,https://cdn.openart.ai/published/sJOfdJZHKi3rbaUPLgF3/sXpBkk6t_lF-I_512.webp,,1024,1024
OsYnZciV8K4jFY7bTcd5,"Create a cartoon character for soot, make it a small friendly ball",https://cdn.openart.ai/uploads/image_O4a-_ruR_1710503884961_raw.jpg,https://cdn.openart.ai/published/35owXAhzr70MEDRukFUV/iStX6e8Y_C_kr_512.webp,,1024,1024
fkR5a55XVWy5x5mdkj5b,"Bride and groom, one dog, illustration character design, cartoon",https://cdn.openart.ai/uploads/image_Q4fXTA8u_1717180066198_raw.jpg,https://cdn.openart.ai/published/KqPgR7crOdLLnX1xkxNu/1oKMITDl_kmbo_512.webp,,1024,1024
ZLS6fCl6EwQzjdvlH5yC,MODERN egyptian girl cartoon character with curly hair sketch,https://cdn.openart.ai/uploads/image_veGbkTG4_1714531310025_raw.jpg,https://cdn.openart.ai/published/OlUOzkMkncNGVrtoBIb8/EV-o4eRA_wYtq_512.webp,,1024,1024
