id,description,image_url,image_web,title,width,height
sxubKTQiq72vrbFfDZrA,"Cartoon-style male birthday celebration, vibrant color palette, joyful atmosphere, party hats, balloons, confetti, delicious cake with candles, smiling faces, whimsical illustrations, high quality, cartoon, vibrant colors, celebratory mood, joyful characters, festive decorations, fun and lively",https://cdn.openart.ai/uploads/image_VahiLyXs_1719892332697_raw.jpg,https://cdn.openart.ai/published/PbOYiCp4xYbYuCHc5SLq/FuIJVAO3_ngbr_512.webp,,1024,1024
jfGYrfjcGbTaGLI5dTQb,"(piu piu), vibrant colors, whimsical style, playful atmosphere, cartoon-like characters, imaginative design, cheerful vibe, surrounded by sparkles and stars, dynamic elements, engaging scene, captivating background, soft light effects, cute and adorable, HD quality, magical theme.",https://cdn.openart.ai/uploads/image_slQWnsgD_1722372465119_raw.jpg,https://cdn.openart.ai/published/6AHPRFGqBwFcZIyyyGSv/qZ83c6TB_3-4T_512.webp,,1024,1024
1FsEybJqfReAE8V9ljdq,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,muscular lord ganesha ,hyper-realistic muscular lord ganesha walking out of water with beautiful waterfall scenery in background fantasy character art, illustration, dnd, warm tone",https://cdn.openart.ai/uploads/image_M-H4adG2_1725798805550_raw.jpg,https://cdn.openart.ai/published/Cw1xi3vWDoyBLfscNYuc/54Nfnen8_chOO_512.webp,,1024,1024
HXBwOCZfZgqzKJeTxMhj,"Kawaii futuristic 3D rendering of mod-pop art, vibrant neon colors, cute and stylish characters, retro-futuristic, high-res, ultra-detailed, 3D rendering, kawaii, mod, pop art, future, neon colors, retro-futuristic, cute characters, vibrant, stylish, professional lighting",https://cdn.openart.ai/uploads/image_1R4sUIVh_1709492410294_raw.jpg,https://cdn.openart.ai/published/4YlAJaX8WGCrIQvLurv2/fFjlhxn1_VBWU_512.webp,,712,952
l2Gylm9eEvrgd9qOU0ft,"Kawaii futuristic 3D rendering of mod-pop art, vibrant neon colors, cute and stylish characters, retro-futuristic, high-res, ultra-detailed, 3D rendering, kawaii, mod, pop art, future, neon colors, retro-futuristic, cute characters, vibrant, stylish, professional lighting",https://cdn.openart.ai/uploads/image_UDaCWfXe_1709492392129_raw.jpg,https://cdn.openart.ai/published/4YlAJaX8WGCrIQvLurv2/ifp4LRYL_5s_F_512.webp,,712,952
RnUmUpmwRA0iO46csF0E,"Cute smiling girl, cartoon style, vibrant colors, cheerful expression, big bright eyes, cute pigtails, colorful background, playful atmosphere, artistic, professional, high quality, cartoon, vibrant colors, cheerful, cute pigtails, playful, professional",https://cdn.openart.ai/uploads/image_eEPbXsQk_1704940613105_raw.jpg,https://cdn.openart.ai/published/IqJ67eu46oSnnYMjY7AN/WfpAPxfp_9eiT_512.webp,,1024,1024
pp2UWspW4qTgPcTtT9lW,"Illustration for a game-cover,flat design,simple shape, vector,colorful,cute cartoon characters, a boy stands on a chair,on a green lawn,sunny day,with a ball in his hand,another boy runs joyfully.",https://cdn.openart.ai/uploads/image_mwyUPY0U_1714549264527_raw.jpg,https://cdn.openart.ai/published/Nl033tiiaJxeCkmEAdqY/Tud771Z2_IVRw_512.webp,,1024,1024
tkF1yTUDkqfawgkr1XDR,cute little cartoon character The body is a frog. The head is a bad guy. There is a background in the ancient Thai style. The characters hold weapons. Background in the moon. Also with frog eggs.,https://cdn.openart.ai/uploads/image_fqekkZ6e_1720619898652_raw.jpg,https://cdn.openart.ai/published/f0yPEFQyOklLz10jAhta/78T2-PNn_RUhY_512.webp,,1024,1024
7e3BH52DvsBVCySQMXXi,"Cartoon pink kitchen, vibrant pastel colors, cute and lively atmosphere, detailed kitchen appliances, high quality, cartoon style, pastel colors, vibrant, cute details, lively, kitchen appliances",https://cdn.openart.ai/uploads/image_ykqwhZVm_1702238909487_raw.jpg,https://cdn.openart.ai/published/cWIPmqMURh4xqk1jJwAQ/nnLkDKII_ccob_512.webp,,640,640
rS4dIxtg33JQlMHKMHnI,"picture of a cruise ship, Children's book illustration, Munsch style, detailed characters, cartoon style, whimsical, dynamic composition, high quality, lively, energetic, colorful lighting",https://cdn.openart.ai/uploads/image_oBvAlL3Q_1711471164943_raw.jpg,https://cdn.openart.ai/published/Ne0WlPCFwi3ZNhAa0dW3/jm4zblvy_ckNn_512.webp,,1024,1024
JjRWDpYp2Kz4uTNzDhr1,"Fortnite cover art, super detailed maximum security prison background, with area for a prisoner to escape through, no characters, cartoon illustration, show prison",https://cdn.openart.ai/uploads/image_qxdnw4vo_1720846607852_raw.jpg,https://cdn.openart.ai/published/user_2jB1hOs19ip2DDaEY1c1yel6ETc/7Q8yymLv_YNvg_512.webp,,1024,1024
x7ZXPVvYYkOIqRJjljgA,Take the drawing in pink of two characters looking over a city from the mountains and make it a pop cartoon,https://cdn.openart.ai/uploads/upscaled/take-the-drawing-in-pink-of-two-characters-looking-over-a-city-from-the-mountains-and-make-it-a-pop-cartoon_8ZK0TWfW_upscaled.jpg,https://cdn.openart.ai/published/FsprDZUfFTEn9l7gJeHU/RJS6gFhx_oxae_512.webp,,577,1024
cQibMPwRNpQITUVLWj57,"Stylized cartoon green land turtle, simple lines, dark blue backdrop, cute cartoon illustration, logo style",https://cdn.openart.ai/uploads/image_c02ACmD3_1715599669344_raw.jpg,https://cdn.openart.ai/published/BPGDsLrQkPLmqNyh0Cho/U7SgZc3v_9Ek9_512.webp,,1024,1024
qA4YJ58bR9sDQH8G0yAc,"Stylized cartoon tiger mascot, vector flat logo, simple lines, cute cartoon illustration, white backdrop",https://cdn.openart.ai/uploads/image_TuZG6x1T_1720788538190_raw.jpg,https://cdn.openart.ai/published/p4ICwQmfphIVRPecfkNb/14FJrV3F_8eA5_512.webp,,1024,1024
EWWwrHuuNSLUYGntO7tL,"Stylized cartoon runway queen, vector flat logo, simple lines, cute cartoon illustration, white backdrop",https://cdn.openart.ai/uploads/image_CPwPxEhC_1712859736563_raw.jpg,https://cdn.openart.ai/published/pLZS2aPzjaap4qVZjVkg/Od49QLvb_LCNE_512.webp,,1024,1024
Jel43PbQyZr7yeS7RuH7,"Stylized cartoon bat, vector flat logo, simple lines, cute cartoon illustration, white backdrop",https://cdn.openart.ai/uploads/image_WOG3LRwe_1724741816098_raw.jpg,https://cdn.openart.ai/published/LgD9pXzm5DPFzMqkecNv/LCZtzZXS_Tqsq_512.webp,,1024,1024
jQNhz7A3x0DOdvXKcpgU,"white and red robot illustration, Robotics Euclidean, Cartoon cute robot, cartoon Character",https://cdn.openart.ai/uploads/image_KlfqgEen_1715979728493_raw.jpg,https://cdn.openart.ai/published/nAGBbIF77RuXsH15S90g/R6fCrs1n_SGiZ_512.webp,,1024,1024
a1zddXvs4pVwBuvyDeBI,"vector graphics, cartoon style, cute fluffy bee, cute bee, fluffy, beautiful, kind, 2d",https://cdn.openart.ai/uploads/image_sTZb4jfU_1718277543626_raw.jpg,https://cdn.openart.ai/published/80M0SDMJsrmw76zCmdKb/kVRScUgO_tje8_512.webp,,1024,1024
1FJXWZBJSU5pDAArd5id,Please draw a piece of art with cute characters that are popular these days.,https://cdn.openart.ai/uploads/image_xk_v2PYB_1718459760869_raw.jpg,https://cdn.openart.ai/published/Gzvsu0Pcnrq0goXMUnMn/KrxePaNW_chGs_512.webp,,1024,544
wnaPpBW3k8RwMG63U8Ot,Cute cartoon pens and pencils with cute eyes on the pens and pencils,https://cdn.openart.ai/uploads/image_j5IVCdJM_1704990518632_raw.jpg,https://cdn.openart.ai/published/yjHFDRkTtls6SYm9F7qy/XY9WVDTb_xGYN_512.webp,,640,640
pTDu83NZ34y0ob1tPAHb,"die-cut sticker, cute fruit characters, 20 different sticker set",https://cdn.openart.ai/uploads/image_B4t_r74X_1725498251764_raw.jpg,https://cdn.openart.ai/published/eVdrNKsMTri52hFpd0nU/hdp-C6ID_8JZF_512.webp,,1024,1024
zmzdw43nBzLibUX1FVKy,Cartoon cute Christianity floral graduation cake,https://cdn.openart.ai/uploads/image_lFQ3rLrc_1725371643327_raw.jpg,https://cdn.openart.ai/published/iSrEOd14X0au3nJtunac/7TddaBax_-yys_512.webp,,1024,1024
TylJlP4xQUWHUYnTlN5A,A cute cartoon sloth hugging a cute kitty cat.,https://cdn.openart.ai/uploads/image_h9BT5n7y_1716051847218_raw.jpg,https://cdn.openart.ai/published/cRJDcebKFzrDqnAgYf8g/ooKHVxZ3_rEGW_512.webp,,1024,1024
kf6poPZlWjs8Wmzd4jAf,GRASS and dragon TYPE POKÉMON cartoon cute,https://cdn.openart.ai/uploads/image_nlLrsvCV_1716323698913_raw.jpg,https://cdn.openart.ai/published/pJrdrM51Jaxi9mEGZfrz/TeZpUC0C_iaZo_512.webp,,1024,1024
OBtLkrDI1fDqQYodmzhD,3d cartoon cute train without background,https://cdn.openart.ai/uploads/image_b23HRQEw_1705331820418_raw.jpg,https://cdn.openart.ai/published/WqXki521bWVwflGeLVNu/S06JVUlT_vxd0_512.webp,,768,760
5zFf23mtlpFasZkSSZei,A cute cartoon kingfisher in flight,https://cdn.openart.ai/uploads/image_n6rlKxMQ_1720190402597_raw.jpg,https://cdn.openart.ai/published/user_2ipbFItTIHRevXqZfYrZKGiZeRO/GoQNPSo8_ts8A_512.webp,,1024,1024
iUVdw381z69TtCFVXaNP,cute cake cartoon white background,https://cdn.openart.ai/uploads/image_CPc1regz_1725732380392_raw.jpg,https://cdn.openart.ai/published/user_2lklPDxt2kj3Y1OAgXguF8JEEC4/fyckXhqI_rBl7_512.webp,,1024,1024
GALC0B0Z9BFkNYyq1pT9,green vegetable in cute cartoon,https://cdn.openart.ai/uploads/image_Zoq1y1JB_1718972649845_raw.jpg,https://cdn.openart.ai/published/GBG4lfBcCsHoGmb1fQ39/jck894X6_Yax1_512.webp,,1024,1024
BpdjL1JGLLO4Q0J42Wke,A cartoon cute cyborg chicken,https://cdn.openart.ai/uploads/image_T9babiX1_1726618318046_raw.jpg,https://cdn.openart.ai/published/G8fQb1mLmfmLkcYYPM8n/vdLLtvfq_T6Rr_512.webp,,1024,1024
51sFrBqsgbWLKYjNzM6i,Cute pudgy dog cartoon,https://cdn.openart.ai/uploads/image_NC6R_wvY_1710815119371_raw.jpg,https://cdn.openart.ai/published/ri0JxYSC1om0KuVziaOV/QRS6yp2-_GE33_512.webp,,1024,1024
