id,description,image_url,image_web,title,width,height
RLSqjYMM9X5yU6zxaXCD,"Cat playing a grand piano, dog conducting an orchestra, whimsical and playful, cartoon style, vibrant color palette, dynamic composition, detailed fur and whiskers, expressive facial features, lively and energetic, high quality, cartoon, vibrant colors, detailed fur, dynamic composition, whimsical, playful, expressive characters, professional lighting",https://cdn.openart.ai/uploads/image_FEMKCcH-_1713395164761_raw.jpg,https://cdn.openart.ai/published/gSHueXOo3ZIvyxQREqrC/u-uqTJ6l_P7P9_512.webp,,1024,1024
mbKDPd3L9xuIijxE6H7Q,"Cat playing a grand piano, dog conducting an orchestra, whimsical and playful, cartoon style, vibrant color palette, dynamic composition, detailed fur and whiskers, expressive facial features, lively and energetic, high quality, cartoon, vibrant colors, detailed fur, dynamic composition, whimsical, playful, expressive characters, professional lighting",https://cdn.openart.ai/uploads/image_4i5TyhHx_1713395147510_raw.jpg,https://cdn.openart.ai/published/gSHueXOo3ZIvyxQREqrC/knLphvh2_52SU_512.webp,,1024,1024
d6QVg3AX6WUxb3USYEVe,"Cartoon-style illustration of a cheerful hospital room, doctor sitting on the floor with his leg crossed explaining to a sick bald child his condition, happy atmosphere, vibrant colors, detailed characters, professional, highres, cartoon, cheerful atmosphere, doctor, sick child, vibrant colors, detailed illustration, professional, happy lighting",https://cdn.openart.ai/uploads/image_amkB1ThL_1710876908441_raw.jpg,https://cdn.openart.ai/published/CKAh3eUKSjwTf9WQ8VIf/LL6DKHyD_3Yat_raw.jpg,,768,432
IBUy5Bd4DIW8VoEW4CCW,"Anime illustration of cartoon raccoons, possums, and skunks doing karaoke, realistic living room, burning city, view through windows, detailed fur with natural reflections, energetic atmosphere, highest quality, anime, detailed characters, karaoke singers, dynamic lighting, burning city background, apocalypse karaoke",https://cdn.openart.ai/uploads/image_gf4x9tX4_1702104408360_raw.jpg,https://cdn.openart.ai/published/fdIkraVpXFGXZhVw4LpU/JhulLf5E_pTli_512.webp,,640,640
yFeDz4iAxKpEOvTXmR2W,"Anime illustration of cartoon raccoons, possums, and skunks doing karaoke, realistic living room, burning city, view through windows, detailed fur with natural reflections, energetic atmosphere, highest quality, anime, detailed characters, karaoke singers, dynamic lighting, burning city background, apocalypse karaoke",https://cdn.openart.ai/uploads/image_hmLrROK0_1702107303473_raw.jpg,https://cdn.openart.ai/published/fdIkraVpXFGXZhVw4LpU/n64H4u2m_UQt__512.webp,,640,640
VrdnW4ZEsSfuZvE7doNz,"Squeamish parrot scolding a group of men, messy bedroom setting, vibrant cartoon style, bright and chaotic colors, exaggerated expressions, detailed feathers and beak, disheveled room, humorous, cartoon, vibrant colors, exaggerated characters, detailed feathers, messy room, chaotic, comedic lighting",https://cdn.openart.ai/uploads/image_thR6OeVx_1709632053869_raw.jpg,https://cdn.openart.ai/published/ApWvj7hOMG0ACfo9YwgJ/E3bHkN_t_oZJh_512.webp,,1024,1024
sxubKTQiq72vrbFfDZrA,"Cartoon-style male birthday celebration, vibrant color palette, joyful atmosphere, party hats, balloons, confetti, delicious cake with candles, smiling faces, whimsical illustrations, high quality, cartoon, vibrant colors, celebratory mood, joyful characters, festive decorations, fun and lively",https://cdn.openart.ai/uploads/image_VahiLyXs_1719892332697_raw.jpg,https://cdn.openart.ai/published/PbOYiCp4xYbYuCHc5SLq/FuIJVAO3_ngbr_512.webp,,1024,1024
QOaKsooU2WEkq4S2LiQU,"Cartoony floating land in the sky, robots, diverse adult humans with VR glasses, cute style, high quality, detailed, cartoon, floating, robots, diverse, VR glasses, sky, land, futuristic, colorful, whimsical, playful, detailed characters, professional lighting",https://cdn.openart.ai/uploads/upscaled/cartoony-floating-land-in-the-sky-robots-diverse-adult-humans-with-vr-glas...stic-colorful-whimsical-playful-detailed-characters-professional-lighting_7KBguxJf_upscaled.jpg,https://cdn.openart.ai/published/0VVstBtnHK9fBUYltkkl/i-kNnwv6_rWhq_512.webp,,1024,1024
rS4dIxtg33JQlMHKMHnI,"picture of a cruise ship, Children's book illustration, Munsch style, detailed characters, cartoon style, whimsical, dynamic composition, high quality, lively, energetic, colorful lighting",https://cdn.openart.ai/uploads/image_oBvAlL3Q_1711471164943_raw.jpg,https://cdn.openart.ai/published/Ne0WlPCFwi3ZNhAa0dW3/jm4zblvy_ckNn_512.webp,,1024,1024
KrwN1m0dF4haBqM0jOtZ,"illustrations for a book-cover,flat design,simple shapes,vector,urban chic shades of gray with some blue highlights,2D, cartoon characters, grandparents laughing and dancing with a robot",https://cdn.openart.ai/uploads/image_DxtXSqIC_1728822560479_raw.jpg,https://cdn.openart.ai/published/mrdbnX4cQsEWczHw6vuo/nMTyegmU_l-Xo_512.webp,,1024,1024
fPni8pM3uxvVtG9wHLEt,"illustrations for a book-cover,flat design,simple shapes,vector,urban chic shades of gray with some blue highlights,2D, cute cartoon characters, grandma laughing with Alexa",https://cdn.openart.ai/uploads/image_bbZ__9Rd_1728822114488_raw.jpg,https://cdn.openart.ai/published/mrdbnX4cQsEWczHw6vuo/A-oomVbm_JgiF_512.webp,,1024,1024
O11Vz0zKnwlL91C9ZNRu,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, small black Cockapoo mix with tan around nose and paws sleeping",https://cdn.openart.ai/uploads/image_ifRQA_X2_1719051587627_raw.jpg,https://cdn.openart.ai/published/5XYXXLApJjBSdaRlyvJI/KI-bGZQv_QgZb_512.webp,,1024,1024
HPVJCcD0W6uQ2it5y3en,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,boy with german shepherd dog, walking towards sunset",https://cdn.openart.ai/uploads/image_WDhdB_7u_1727228126125_512.webp,,,1024,1024
Td5Jly0HUtLRaY4SdCkq,"A cat with wings walking through a field of flowers,illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters",https://cdn.openart.ai/uploads/image_c9qBtshV_1713425747909_raw.jpg,https://cdn.openart.ai/published/p3MqmviTKIPt60u7omPF/g5YrhFK3_1s0d_512.webp,,1024,816
WOz3DLtmLV37FqfbzaD6,"a group of cartoon characters standing in a room with a vault on the wall behind them, Dahlov Ipcar, lyco art, promotional image, concept art",https://cdn.openart.ai/uploads/upscaled/a-group-of-cartoon-characters-standing-in-a-room-with-a-vault-on-the-wall-behind-them-dahlov-ipcar-lyco-art-promotional-image-concept-art_PSfkeOvQ_upscaled.jpg,https://cdn.openart.ai/published/JBnz8mWdZZIOA67XGXjH/h-2TTj7x_OE4D_512.webp,,1024,544
WPvhGxAEJEZR0sZrlDYJ,"A cat with wings under a starry sky,illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters",https://cdn.openart.ai/uploads/image_Qlgd1xLq_1713425877553_raw.jpg,https://cdn.openart.ai/published/p3MqmviTKIPt60u7omPF/hY2iIDOp_dxnK_512.webp,,1024,1024
ysOj3wi3QnEtICPCF5ro,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, penguin sleeping",https://cdn.openart.ai/uploads/image_EZ5Z7zPO_1731335775889_raw.jpg,https://cdn.openart.ai/published/8inPrNTePvYc7Rzyrjtx/Z3g_GQa__DHip_512.webp,,1024,1024
P06lG6PFC2PJodX7toGo,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_foQDH_gO_1720422681353_raw.jpg,https://cdn.openart.ai/published/qfhZnoWUrnliZXcXGmnA/VbBey1ho_AfcY_512.webp,,1024,1024
VUq1azM30tW3PiFWSRuv,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_nsuz70gQ_1723302580520_raw.jpg,https://cdn.openart.ai/published/user_2kTL8FrxzF9aM5Wjt4WXFYJiTeS/TGGKgukp_4GUU_512.webp,,1024,1024
E3VABP81pTbFYV98QyjL,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_v1BMlVKk_1729241678109_raw.jpg,https://cdn.openart.ai/published/r4K6TZcmaAeBzBFOYb8N/CEbLHldD_Sl5D_512.webp,,1024,1024
4AjyaI5Ex5ypgS4OT4vs,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_q9zl0coh_1733242305264_raw.jpg,https://cdn.openart.ai/published/zPCDe6yCOdsdDPVddGNl/4PHPJNaS_76Dg_512.webp,,1024,1024
jeIzmUGNQFBcWJKglurV,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters, traffic con",https://cdn.openart.ai/uploads/image_MapTmTCp_1719916788083_raw.jpg,https://cdn.openart.ai/published/nHJTYtLIWLOY1ZN9GNqh/ldO-f6eo_Ee8r_512.webp,,1024,1024
lSfnxKW5Z0cbuAjiDRS6,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,cat sleeping",https://cdn.openart.ai/uploads/image_6vWyUqC1_1727850415516_raw.jpg,https://cdn.openart.ai/published/HJFHILLC0Dgk5HpW9wpY/2uP1KAt3_naC8_512.webp,,1024,1024
067HJe89h6v7nFx61baJ,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters,alpaca",https://cdn.openart.ai/uploads/image_Vwx_XamC_1715201752337_raw.jpg,https://cdn.openart.ai/published/r8qkP5YCpwnML9imVpGR/9Hu_BdHl_lPjJ_512.webp,,1024,1024
Rid0vlSsYTZwYKVIrQde,"illustrations for a book-cover,flat design,simple shapes,vector,colorful,2D,cute cartoon characters",https://cdn.openart.ai/uploads/image_wi0Dcvsr_1717771078524_raw.jpg,https://cdn.openart.ai/published/Ho5mm1QsaWyYYSPdoWjs/QlLB7se-_StkT_512.webp,,1024,1024
PzAC18ECgriNM6znhaDW,Draw a picture of a torta and a hoagie roll as cartoon characters holding hands,https://cdn.openart.ai/uploads/image_zvOibVWX_1731109892650_raw.jpg,https://cdn.openart.ai/published/IHFdYfBasU1x2foEacX9/rLax2IIp_kPxM_512.webp,,1024,1024
h4RffqpMLp5detHoSaoD,"salsa dance scene, detailed costumes, salsa dancers, dynamic poses",https://cdn.openart.ai/uploads/image_qmb93duV_1714631481132_raw.jpg,https://cdn.openart.ai/published/Eb8kKVRSVNmrpwsB1rRO/cj1A-_Cx_P2lU_512.webp,,816,1024
